"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"50-54 years"	"50-54"	4027
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"55-59 years"	"55-59"	6175
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"60-64 years "	"60-64"	7720
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"65-69 years"	"65-69"	8660
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"70-74 years"	"70-74"	7389
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"75-79 years"	"75-79"	5936
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"80-84 years"	"80-84"	4585
	"2014"	"2014"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"85+ years"	"85+"	4311
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"30-34 years"	"30-34"	20
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"35-39 years"	"35-39"	18
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"40-44 years"	"40-44"	24
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"45-49 years"	"45-49"	38
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"50-54 years"	"50-54"	79
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"55-59 years"	"55-59"	99
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"60-64 years "	"60-64"	101
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"65-69 years"	"65-69"	114
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"70-74 years"	"70-74"	101
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"75-79 years"	"75-79"	81
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"80-84 years"	"80-84"	71
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"85+ years"	"85+"	76
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"25-29 years"	"25-29"	17
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"30-34 years"	"30-34"	16
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"35-39 years"	"35-39"	23
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"40-44 years"	"40-44"	45
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"45-49 years"	"45-49"	105
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"50-54 years"	"50-54"	205
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"55-59 years"	"55-59"	289
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"60-64 years "	"60-64"	260
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"65-69 years"	"65-69"	253
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"70-74 years"	"70-74"	179
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"75-79 years"	"75-79"	126
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"80-84 years"	"80-84"	84
	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"85+ years"	"85+"	83
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"50-54 years"	"50-54"	19
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"55-59 years"	"55-59"	20
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"60-64 years "	"60-64"	27
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"65-69 years"	"65-69"	38
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"70-74 years"	"70-74"	37
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"75-79 years"	"75-79"	28
	"2014"	"2014"	"Tongue"	"20020"	"Female"	"F"	"80-84 years"	"80-84"	18
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"45-49 years"	"45-49"	26
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"50-54 years"	"50-54"	58
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"55-59 years"	"55-59"	76
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"60-64 years "	"60-64"	95
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"65-69 years"	"65-69"	77
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"70-74 years"	"70-74"	57
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"75-79 years"	"75-79"	41
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"80-84 years"	"80-84"	19
	"2014"	"2014"	"Tongue"	"20020"	"Male"	"M"	"85+ years"	"85+"	19
	"2014"	"2014"	"Salivary Gland"	"20030"	"Female"	"F"	"55-59 years"	"55-59"	22
	"2014"	"2014"	"Salivary Gland"	"20030"	"Female"	"F"	"65-69 years"	"65-69"	17
	"2014"	"2014"	"Salivary Gland"	"20030"	"Female"	"F"	"70-74 years"	"70-74"	16
	"2014"	"2014"	"Salivary Gland"	"20030"	"Male"	"M"	"55-59 years"	"55-59"	17
	"2014"	"2014"	"Salivary Gland"	"20030"	"Male"	"M"	"60-64 years "	"60-64"	16
	"2014"	"2014"	"Salivary Gland"	"20030"	"Male"	"M"	"75-79 years"	"75-79"	20
	"2014"	"2014"	"Salivary Gland"	"20030"	"Male"	"M"	"80-84 years"	"80-84"	22
	"2014"	"2014"	"Salivary Gland"	"20030"	"Male"	"M"	"85+ years"	"85+"	21
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"55-59 years"	"55-59"	18
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"65-69 years"	"65-69"	25
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"70-74 years"	"70-74"	16
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"75-79 years"	"75-79"	23
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"80-84 years"	"80-84"	26
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"85+ years"	"85+"	30
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"45-49 years"	"45-49"	17
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"55-59 years"	"55-59"	24
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"60-64 years "	"60-64"	28
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"65-69 years"	"65-69"	32
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"70-74 years"	"70-74"	29
	"2014"	"2014"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"85+ years"	"85+"	16
	"2014"	"2014"	"Nasopharynx"	"20060"	"Male"	"M"	"50-54 years"	"50-54"	19
	"2014"	"2014"	"Nasopharynx"	"20060"	"Male"	"M"	"55-59 years"	"55-59"	23
	"2014"	"2014"	"Tonsil"	"20070"	"Female"	"F"	"60-64 years "	"60-64"	22
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"40-44 years"	"40-44"	16
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"45-49 years"	"45-49"	26
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"50-54 years"	"50-54"	63
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"55-59 years"	"55-59"	82
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"60-64 years "	"60-64"	65
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"65-69 years"	"65-69"	62
	"2014"	"2014"	"Tonsil"	"20070"	"Male"	"M"	"70-74 years"	"70-74"	24
	"2014"	"2014"	"Oropharynx"	"20080"	"Male"	"M"	"50-54 years"	"50-54"	16
	"2014"	"2014"	"Oropharynx"	"20080"	"Male"	"M"	"55-59 years"	"55-59"	22
	"2014"	"2014"	"Hypopharynx"	"20090"	"Male"	"M"	"55-59 years"	"55-59"	18
	"2014"	"2014"	"Hypopharynx"	"20090"	"Male"	"M"	"65-69 years"	"65-69"	16
	"2014"	"2014"	"Hypopharynx"	"20090"	"Male"	"M"	"70-74 years"	"70-74"	18
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"20-24 years"	"20-24"	22
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"25-29 years"	"25-29"	31
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"30-34 years"	"30-34"	50
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"35-39 years"	"35-39"	105
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"40-44 years"	"40-44"	213
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"45-49 years"	"45-49"	364
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"50-54 years"	"50-54"	695
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"55-59 years"	"55-59"	797
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"60-64 years "	"60-64"	933
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"65-69 years"	"65-69"	1093
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"70-74 years"	"70-74"	1097
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"75-79 years"	"75-79"	1056
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"80-84 years"	"80-84"	1024
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Female"	"F"	"85+ years"	"85+"	1460
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"20-24 years"	"20-24"	23
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"25-29 years"	"25-29"	32
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"30-34 years"	"30-34"	74
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"35-39 years"	"35-39"	110
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"40-44 years"	"40-44"	238
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"45-49 years"	"45-49"	446
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"50-54 years"	"50-54"	910
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"55-59 years"	"55-59"	1297
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"60-64 years "	"60-64"	1590
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"65-69 years"	"65-69"	1551
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"70-74 years"	"70-74"	1400
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"75-79 years"	"75-79"	1180
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"80-84 years"	"80-84"	989
	"2014"	"2014"	"Digestive System"	"21010-21130"	"Male"	"M"	"85+ years"	"85+"	959
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"50-54 years"	"50-54"	24
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"55-59 years"	"55-59"	19
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"60-64 years "	"60-64"	31
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"65-69 years"	"65-69"	34
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"70-74 years"	"70-74"	33
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"75-79 years"	"75-79"	24
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"80-84 years"	"80-84"	31
	"2014"	"2014"	"Esophagus"	"21010"	"Female"	"F"	"85+ years"	"85+"	53
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"45-49 years"	"45-49"	20
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"50-54 years"	"50-54"	57
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"55-59 years"	"55-59"	107
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"60-64 years "	"60-64"	137
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"65-69 years"	"65-69"	144
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"70-74 years"	"70-74"	112
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"75-79 years"	"75-79"	93
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"80-84 years"	"80-84"	72
	"2014"	"2014"	"Esophagus"	"21010"	"Male"	"M"	"85+ years"	"85+"	64
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"40-44 years"	"40-44"	23
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"45-49 years"	"45-49"	37
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"50-54 years"	"50-54"	55
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"55-59 years"	"55-59"	55
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"60-64 years "	"60-64"	70
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"65-69 years"	"65-69"	113
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"70-74 years"	"70-74"	84
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"75-79 years"	"75-79"	89
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"80-84 years"	"80-84"	77
	"2014"	"2014"	"Stomach"	"21020"	"Female"	"F"	"85+ years"	"85+"	106
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"35-39 years"	"35-39"	16
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"40-44 years"	"40-44"	32
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"45-49 years"	"45-49"	49
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"50-54 years"	"50-54"	92
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"55-59 years"	"55-59"	134
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"60-64 years "	"60-64"	148
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"65-69 years"	"65-69"	163
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"70-74 years"	"70-74"	183
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"75-79 years"	"75-79"	145
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"80-84 years"	"80-84"	123
	"2014"	"2014"	"Stomach"	"21020"	"Male"	"M"	"85+ years"	"85+"	125
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"40-44 years"	"40-44"	16
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"50-54 years"	"50-54"	34
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"55-59 years"	"55-59"	40
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"60-64 years "	"60-64"	35
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"65-69 years"	"65-69"	31
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"70-74 years"	"70-74"	29
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"75-79 years"	"75-79"	30
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"80-84 years"	"80-84"	33
	"2014"	"2014"	"Small Intestine"	"21030"	"Female"	"F"	"85+ years"	"85+"	20
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"45-49 years"	"45-49"	19
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"50-54 years"	"50-54"	28
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"55-59 years"	"55-59"	37
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"60-64 years "	"60-64"	45
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"65-69 years"	"65-69"	53
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"70-74 years"	"70-74"	33
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"75-79 years"	"75-79"	39
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"80-84 years"	"80-84"	20
	"2014"	"2014"	"Small Intestine"	"21030"	"Male"	"M"	"85+ years"	"85+"	17
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"25-29 years"	"25-29"	21
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"30-34 years"	"30-34"	37
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"35-39 years"	"35-39"	66
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"40-44 years"	"40-44"	122
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"45-49 years"	"45-49"	215
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"50-54 years"	"50-54"	380
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"55-59 years"	"55-59"	385
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"60-64 years "	"60-64"	437
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"65-69 years"	"65-69"	462
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"70-74 years"	"70-74"	477
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"75-79 years"	"75-79"	506
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"80-84 years"	"80-84"	515
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"85+ years"	"85+"	773
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"25-29 years"	"25-29"	22
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"30-34 years"	"30-34"	41
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"35-39 years"	"35-39"	61
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"40-44 years"	"40-44"	120
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"45-49 years"	"45-49"	243
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"50-54 years"	"50-54"	462
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"55-59 years"	"55-59"	522
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"60-64 years "	"60-64"	568
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"65-69 years"	"65-69"	576
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"70-74 years"	"70-74"	556
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"75-79 years"	"75-79"	518
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"80-84 years"	"80-84"	436
	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"85+ years"	"85+"	465
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"30-34 years"	"30-34"	21
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"35-39 years"	"35-39"	52
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"40-44 years"	"40-44"	75
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"45-49 years"	"45-49"	131
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"50-54 years"	"50-54"	252
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"55-59 years"	"55-59"	254
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"60-64 years "	"60-64"	305
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"65-69 years"	"65-69"	344
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"70-74 years"	"70-74"	375
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"75-79 years"	"75-79"	400
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"80-84 years"	"80-84"	414
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"85+ years"	"85+"	646
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"30-34 years"	"30-34"	21
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"35-39 years"	"35-39"	34
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"40-44 years"	"40-44"	69
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"45-49 years"	"45-49"	135
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"50-54 years"	"50-54"	261
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"55-59 years"	"55-59"	299
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"60-64 years "	"60-64"	354
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"65-69 years"	"65-69"	409
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"70-74 years"	"70-74"	399
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"75-79 years"	"75-79"	409
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"80-84 years"	"80-84"	322
	"2014"	"2014"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"85+ years"	"85+"	371
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"45-49 years"	"45-49"	16
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"50-54 years"	"50-54"	40
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"55-59 years"	"55-59"	57
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"60-64 years "	"60-64"	56
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"65-69 years"	"65-69"	84
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"70-74 years"	"70-74"	88
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"75-79 years"	"75-79"	110
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"80-84 years"	"80-84"	113
	"2014"	"2014"	"Cecum"	"21041"	"Female"	"F"	"85+ years"	"85+"	150
	"2014"	"2014"	"Cecum"	"21041"	"Male"	"M"	"45-49 years"	"45-49"	20
	"2014"	"2014"	"Cecum"	"21041"	"Male"	"M"	"50-54 years"	"50-54"	39
	"2014"	"2014"	"Cecum"	"21041"	"Male"	"M"	"55-59 years"	"55-59"	56
