"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	Count
	"2012"	"2012"	"Other Female Genital Organs"	"27070"	"Male"	"M"	Not Applicable
	"2012"	"2012"	"Male Genital System"	"28010-28040"	"Female"	"F"	Not Applicable
	"2012"	"2012"	"Male Genital System"	"28010-28040"	"Male"	"M"	14565
	"2012"	"2012"	"Prostate"	"28010"	"Female"	"F"	Not Applicable
	"2012"	"2012"	"Prostate"	"28010"	"Male"	"M"	13882
	"2012"	"2012"	"Testis"	"28020"	"Female"	"F"	Not Applicable
	"2012"	"2012"	"Testis"	"28020"	"Male"	"M"	581
	"2012"	"2012"	"Penis"	"28030"	"Female"	"F"	Not Applicable
	"2012"	"2012"	"Penis"	"28030"	"Male"	"M"	80
	"2012"	"2012"	"Other Male Genital Organs"	"28040"	"Female"	"F"	Not Applicable
	"2012"	"2012"	"Other Male Genital Organs"	"28040"	"Male"	"M"	22
	"2012"	"2012"	"Urinary System"	"29010-29040"	"Female"	"F"	2846
	"2012"	"2012"	"Urinary System"	"29010-29040"	"Male"	"M"	6360
	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	"Female"	"F"	1422
	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	"Male"	"M"	3909
	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	"Female"	"F"	1343
	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	"Male"	"M"	2295
	"2012"	"2012"	"Ureter"	"29030"	"Female"	"F"	52
	"2012"	"2012"	"Ureter"	"29030"	"Male"	"M"	102
	"2012"	"2012"	"Other Urinary Organs"	"29040"	"Female"	"F"	29
	"2012"	"2012"	"Other Urinary Organs"	"29040"	"Male"	"M"	54
	"2012"	"2012"	"Eye and Orbit"	"30000"	"Female"	"F"	92
	"2012"	"2012"	"Eye and Orbit"	"30000"	"Male"	"M"	115
	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	"Female"	"F"	630
	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	"Male"	"M"	761
	"2012"	"2012"	"Brain"	"31010"	"Female"	"F"	572
	"2012"	"2012"	"Brain"	"31010"	"Male"	"M"	707
	"2012"	"2012"	"Cranial Nerves Other Nervous System"	"31040"	"Female"	"F"	58
	"2012"	"2012"	"Cranial Nerves Other Nervous System"	"31040"	"Male"	"M"	54
	"2012"	"2012"	"Endocrine System"	"32010-32020"	"Female"	"F"	3126
	"2012"	"2012"	"Endocrine System"	"32010-32020"	"Male"	"M"	1072
	"2012"	"2012"	"Thyroid"	"32010"	"Female"	"F"	3040
	"2012"	"2012"	"Thyroid"	"32010"	"Male"	"M"	970
	"2012"	"2012"	"Other Endocrine including Thymus"	"32020"	"Female"	"F"	86
	"2012"	"2012"	"Other Endocrine including Thymus"	"32020"	"Male"	"M"	102
	"2012"	"2012"	"Lymphomas"	"33011-33042"	"Female"	"F"	2462
	"2012"	"2012"	"Lymphomas"	"33011-33042"	"Male"	"M"	2895
	"2012"	"2012"	"Hodgkin Lymphoma"	"33011-33012"	"Female"	"F"	282
	"2012"	"2012"	"Hodgkin Lymphoma"	"33011-33012"	"Male"	"M"	362
	"2012"	"2012"	"Hodgkin - Nodal"	"33011"	"Female"	"F"	281
	"2012"	"2012"	"Hodgkin - Nodal"	"33011"	"Male"	"M"	356
	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	"Female"	"F"	2180
	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	"Male"	"M"	2533
	"2012"	"2012"	"NHL - Nodal"	"33041"	"Female"	"F"	1417
	"2012"	"2012"	"NHL - Nodal"	"33041"	"Male"	"M"	1691
	"2012"	"2012"	"NHL - Extranodal"	"33042"	"Female"	"F"	763
	"2012"	"2012"	"NHL - Extranodal"	"33042"	"Male"	"M"	842
	"2012"	"2012"	"Myeloma"	"34000"	"Female"	"F"	819
	"2012"	"2012"	"Myeloma"	"34000"	"Male"	"M"	960
	"2012"	"2012"	"Leukemias"	"35011-35043"	"Female"	"F"	1471
	"2012"	"2012"	"Leukemias"	"35011-35043"	"Male"	"M"	1978
	"2012"	"2012"	"Acute Lymphocytic Leukemia"	"35011"	"Female"	"F"	141
	"2012"	"2012"	"Acute Lymphocytic Leukemia"	"35011"	"Male"	"M"	169
	"2012"	"2012"	"Chronic Lymphocytic Leukemia"	"35012"	"Female"	"F"	588
	"2012"	"2012"	"Chronic Lymphocytic Leukemia"	"35012"	"Male"	"M"	811
	"2012"	"2012"	"Acute Myeloid Leukemia"	"35021"	"Female"	"F"	404
	"2012"	"2012"	"Acute Myeloid Leukemia"	"35021"	"Male"	"M"	521
	"2012"	"2012"	"Chronic Myeloid Leukemia"	"35022"	"Female"	"F"	173
	"2012"	"2012"	"Chronic Myeloid Leukemia"	"35022"	"Male"	"M"	239
	"2012"	"2012"	"Other Leukemias"	"35041-35043"	"Female"	"F"	165
	"2012"	"2012"	"Other Leukemias"	"35041-35043"	"Male"	"M"	238
	"2012"	"2012"	"Other Lymphocytic Leukemia"	"35013"	"Female"	"F"	37
	"2012"	"2012"	"Other Lymphocytic Leukemia"	"35013"	"Male"	"M"	92
	"2012"	"2012"	"Acute Monocytic Leukemia"	"35031"	"Female"	"F"	20
	"2012"	"2012"	"Acute Monocytic Leukemia"	"35031"	"Male"	"M"	17
	"2012"	"2012"	"Other Acute Leukemia"	"35041"	"Female"	"F"	34
	"2012"	"2012"	"Other Acute Leukemia"	"35041"	"Male"	"M"	32
	"2012"	"2012"	"Aleukemic, Subleukemic and NOS"	"35043"	"Female"	"F"	57
	"2012"	"2012"	"Aleukemic, Subleukemic and NOS"	"35043"	"Male"	"M"	61
	"2012"	"2012"	"Other Myeloid/Monocytic Leukemia"	"35023"	"Female"	"F"	17
	"2012"	"2012"	"Other Myeloid/Monocytic Leukemia"	"35023"	"Male"	"M"	36
	"2012"	"2012"	"Mesothelioma"	"36010"	"Female"	"F"	48
	"2012"	"2012"	"Mesothelioma"	"36010"	"Male"	"M"	149
	"2012"	"2012"	"Kaposi Sarcoma"	"36020"	"Female"	"F"	26
	"2012"	"2012"	"Kaposi Sarcoma"	"36020"	"Male"	"M"	139
	"2012"	"2012"	"Miscellaneous"	"37000"	"Female"	"F"	2077
	"2012"	"2012"	"Miscellaneous"	"37000"	"Male"	"M"	2181
	"2012"	"2012"	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Female"	"F"	4815
	"2012"	"2012"	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Female"	"F"	4815
	"2012"	"2012"	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Male"	"M"	Not Applicable
	"2012"	"2012"	"Male Breast, In Situ"	"Breast-InSitu-Male"	"Female"	"F"	Not Applicable
"---"
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2015 Incidence"
"Query Parameters:"
"States and Puerto Rico: New York (36)"
"Year: 2012"
"Group By: Year; Cancer Sites; Sex"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Standard Population: 2000 U.S. Std. Million"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cancer-v2015.html for more information."
"---"
"Query Date: Sep 2, 2019 6:02:14 PM"
"---"
"Suggested Citation: United States Cancer Statistics: 1999 - 2015 Incidence, WONDER Online Database. United States Department of"
"Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2018. Accessed at"
"http://wonder.cdc.gov/cancer-v2015.html on Sep 2, 2019 6:02:14 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Count are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data for in situ breast cancers are listed separately and are not included in the ""All Invasive Cancer Sites Combined"" or"
"""Male and Female Breast"" cancer categories."
"---"
Caveats:
"1. 'Suppressed' is displayed for data values when they must not be provided in order to protect personal privacy. Data is"
"suppressed if fewer than 16 cases are reported in any one line of the results table. Data for the ""Asian / Pacific Islander"","
"""American Indian or Alaska Native"", and the ""Other Races Combined"" race categories are suppressed at the Metropolitan"
"Statistical Area level for populations less than 50,000 persons. Data are suppressed at the state level for certain race and"
"ethnicity groups: 1) American Indian or Alaska Native data are suppressed at the state level for Delaware, Illinois, Kansas,"
"Kentucky, New Jersey, and New York; 2) Asian or Pacific Islander data are suppressed at the state level for Delaware, Kansas,"
"and Kentucky; 3) Hispanic data are supressed at the state level for Delaware, Kentucky, and Massachusetts. More information:"
"http://wonder.cdc.gov/wonder/help/cancer-v2015.html#Confidentiality."
"2. 'Not Applicable' is displayed for all data values when sex-specific cancers are combined with the wrong sex. More"
"information: http://wonder.cdc.gov/wonder/help/cancer-v2015.html#Genital Cancers List."
"3. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate"
"values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be"
"misleading."
"4. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data"
"shown for the United States are diagnoses and populations from included registries only."
"5. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for"
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated January 27, 2003, which define"
"standard groupings of primary cancer sites."
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and"
"Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for"
"these states, nor are these counts included in the summary populations for the affected division, regions or national"
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005."
