"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count
	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"80-84 years"	"80-84"	96
	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"85+ years"	"85+"	64
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"45-49 years"	"45-49"	19
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"50-54 years"	"50-54"	19
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"55-59 years"	"55-59"	36
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"60-64 years "	"60-64"	38
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"65-69 years"	"65-69"	19
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"70-74 years"	"70-74"	26
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"75-79 years"	"75-79"	18
	"2013"	"2013"	"Tongue"	"20020"	"Female"	"F"	"85+ years"	"85+"	16
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"40-44 years"	"40-44"	21
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"45-49 years"	"45-49"	38
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"50-54 years"	"50-54"	53
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"55-59 years"	"55-59"	94
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"60-64 years "	"60-64"	90
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"65-69 years"	"65-69"	72
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"70-74 years"	"70-74"	63
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"75-79 years"	"75-79"	47
	"2013"	"2013"	"Tongue"	"20020"	"Male"	"M"	"80-84 years"	"80-84"	38
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"55-59 years"	"55-59"	17
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"60-64 years "	"60-64"	20
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"65-69 years"	"65-69"	26
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"70-74 years"	"70-74"	22
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"75-79 years"	"75-79"	16
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"80-84 years"	"80-84"	16
	"2013"	"2013"	"Salivary Gland"	"20030"	"Male"	"M"	"85+ years"	"85+"	17
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"65-69 years"	"65-69"	16
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"70-74 years"	"70-74"	28
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"85+ years"	"85+"	35
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"50-54 years"	"50-54"	20
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"55-59 years"	"55-59"	38
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"60-64 years "	"60-64"	25
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"65-69 years"	"65-69"	27
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"70-74 years"	"70-74"	17
	"2013"	"2013"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"75-79 years"	"75-79"	23
	"2013"	"2013"	"Nasopharynx"	"20060"	"Male"	"M"	"55-59 years"	"55-59"	24
	"2013"	"2013"	"Nasopharynx"	"20060"	"Male"	"M"	"60-64 years "	"60-64"	22
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"40-44 years"	"40-44"	17
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"45-49 years"	"45-49"	35
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"50-54 years"	"50-54"	50
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"55-59 years"	"55-59"	76
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"60-64 years "	"60-64"	51
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"65-69 years"	"65-69"	39
	"2013"	"2013"	"Tonsil"	"20070"	"Male"	"M"	"70-74 years"	"70-74"	25
	"2013"	"2013"	"Oropharynx"	"20080"	"Male"	"M"	"60-64 years "	"60-64"	18
	"2013"	"2013"	"Hypopharynx"	"20090"	"Male"	"M"	"55-59 years"	"55-59"	23
	"2013"	"2013"	"Hypopharynx"	"20090"	"Male"	"M"	"65-69 years"	"65-69"	22
	"2013"	"2013"	"Hypopharynx"	"20090"	"Male"	"M"	"75-79 years"	"75-79"	21
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"20-24 years"	"20-24"	30
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"25-29 years"	"25-29"	23
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"30-34 years"	"30-34"	56
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"35-39 years"	"35-39"	109
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"40-44 years"	"40-44"	196
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"45-49 years"	"45-49"	358
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"50-54 years"	"50-54"	677
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"55-59 years"	"55-59"	858
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"60-64 years "	"60-64"	953
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"65-69 years"	"65-69"	1055
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"70-74 years"	"70-74"	1033
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"75-79 years"	"75-79"	1066
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"80-84 years"	"80-84"	1049
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Female"	"F"	"85+ years"	"85+"	1512
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"20-24 years"	"20-24"	19
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"25-29 years"	"25-29"	32
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"30-34 years"	"30-34"	68
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"35-39 years"	"35-39"	125
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"40-44 years"	"40-44"	256
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"45-49 years"	"45-49"	487
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"50-54 years"	"50-54"	927
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"55-59 years"	"55-59"	1171
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"60-64 years "	"60-64"	1574
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"65-69 years"	"65-69"	1438
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"70-74 years"	"70-74"	1409
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"75-79 years"	"75-79"	1209
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"80-84 years"	"80-84"	1023
	"2013"	"2013"	"Digestive System"	"21010-21130"	"Male"	"M"	"85+ years"	"85+"	991
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"55-59 years"	"55-59"	32
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"60-64 years "	"60-64"	26
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"65-69 years"	"65-69"	44
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"70-74 years"	"70-74"	37
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"75-79 years"	"75-79"	24
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"80-84 years"	"80-84"	24
	"2013"	"2013"	"Esophagus"	"21010"	"Female"	"F"	"85+ years"	"85+"	47
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"45-49 years"	"45-49"	44
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"50-54 years"	"50-54"	55
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"55-59 years"	"55-59"	90
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"60-64 years "	"60-64"	137
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"65-69 years"	"65-69"	123
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"70-74 years"	"70-74"	128
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"75-79 years"	"75-79"	88
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"80-84 years"	"80-84"	77
	"2013"	"2013"	"Esophagus"	"21010"	"Male"	"M"	"85+ years"	"85+"	55
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"40-44 years"	"40-44"	22
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"45-49 years"	"45-49"	35
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"50-54 years"	"50-54"	62
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"55-59 years"	"55-59"	74
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"60-64 years "	"60-64"	84
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"65-69 years"	"65-69"	86
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"70-74 years"	"70-74"	85
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"75-79 years"	"75-79"	109
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"80-84 years"	"80-84"	98
	"2013"	"2013"	"Stomach"	"21020"	"Female"	"F"	"85+ years"	"85+"	140
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"40-44 years"	"40-44"	36
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"45-49 years"	"45-49"	59
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"50-54 years"	"50-54"	111
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"55-59 years"	"55-59"	119
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"60-64 years "	"60-64"	171
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"65-69 years"	"65-69"	146
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"70-74 years"	"70-74"	165
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"75-79 years"	"75-79"	162
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"80-84 years"	"80-84"	126
	"2013"	"2013"	"Stomach"	"21020"	"Male"	"M"	"85+ years"	"85+"	135
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"50-54 years"	"50-54"	26
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"55-59 years"	"55-59"	29
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"60-64 years "	"60-64"	29
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"65-69 years"	"65-69"	32
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"70-74 years"	"70-74"	27
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"75-79 years"	"75-79"	28
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"80-84 years"	"80-84"	22
	"2013"	"2013"	"Small Intestine"	"21030"	"Female"	"F"	"85+ years"	"85+"	19
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"50-54 years"	"50-54"	24
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"55-59 years"	"55-59"	39
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"60-64 years "	"60-64"	34
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"65-69 years"	"65-69"	38
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"70-74 years"	"70-74"	53
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"75-79 years"	"75-79"	30
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"80-84 years"	"80-84"	29
	"2013"	"2013"	"Small Intestine"	"21030"	"Male"	"M"	"85+ years"	"85+"	22
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"20-24 years"	"20-24"	18
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"30-34 years"	"30-34"	32
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"35-39 years"	"35-39"	67
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"40-44 years"	"40-44"	117
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"45-49 years"	"45-49"	199
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"50-54 years"	"50-54"	392
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"55-59 years"	"55-59"	388
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"60-64 years "	"60-64"	443
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"65-69 years"	"65-69"	474
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"70-74 years"	"70-74"	498
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"75-79 years"	"75-79"	503
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"80-84 years"	"80-84"	524
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"85+ years"	"85+"	775
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"25-29 years"	"25-29"	21
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"30-34 years"	"30-34"	40
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"35-39 years"	"35-39"	64
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"40-44 years"	"40-44"	129
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"45-49 years"	"45-49"	239
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"50-54 years"	"50-54"	446
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"55-59 years"	"55-59"	456
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"60-64 years "	"60-64"	580
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"65-69 years"	"65-69"	579
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"70-74 years"	"70-74"	586
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"75-79 years"	"75-79"	527
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"80-84 years"	"80-84"	465
	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"85+ years"	"85+"	460
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"30-34 years"	"30-34"	23
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"35-39 years"	"35-39"	38
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"40-44 years"	"40-44"	70
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"45-49 years"	"45-49"	123
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"50-54 years"	"50-54"	241
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"55-59 years"	"55-59"	250
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"60-64 years "	"60-64"	311
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"65-69 years"	"65-69"	339
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"70-74 years"	"70-74"	387
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"75-79 years"	"75-79"	393
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"80-84 years"	"80-84"	418
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"85+ years"	"85+"	647
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"30-34 years"	"30-34"	28
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"35-39 years"	"35-39"	35
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"40-44 years"	"40-44"	69
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"45-49 years"	"45-49"	136
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"50-54 years"	"50-54"	252
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"55-59 years"	"55-59"	277
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"60-64 years "	"60-64"	371
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"65-69 years"	"65-69"	396
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"70-74 years"	"70-74"	413
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"75-79 years"	"75-79"	389
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"80-84 years"	"80-84"	360
	"2013"	"2013"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"85+ years"	"85+"	360
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"50-54 years"	"50-54"	39
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"55-59 years"	"55-59"	40
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"60-64 years "	"60-64"	76
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"65-69 years"	"65-69"	85
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"70-74 years"	"70-74"	107
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"75-79 years"	"75-79"	107
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"80-84 years"	"80-84"	108
	"2013"	"2013"	"Cecum"	"21041"	"Female"	"F"	"85+ years"	"85+"	179
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"45-49 years"	"45-49"	19
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"50-54 years"	"50-54"	46
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"55-59 years"	"55-59"	46
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"60-64 years "	"60-64"	61
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"65-69 years"	"65-69"	70
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"70-74 years"	"70-74"	83
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"75-79 years"	"75-79"	76
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"80-84 years"	"80-84"	69
	"2013"	"2013"	"Cecum"	"21041"	"Male"	"M"	"85+ years"	"85+"	70
	"2013"	"2013"	"Appendix"	"21042"	"Female"	"F"	"45-49 years"	"45-49"	16
	"2013"	"2013"	"Appendix"	"21042"	"Female"	"F"	"50-54 years"	"50-54"	16
	"2013"	"2013"	"Appendix"	"21042"	"Female"	"F"	"60-64 years "	"60-64"	17
	"2013"	"2013"	"Appendix"	"21042"	"Female"	"F"	"65-69 years"	"65-69"	26
	"2013"	"2013"	"Appendix"	"21042"	"Male"	"M"	"55-59 years"	"55-59"	16
	"2013"	"2013"	"Ascending Colon"	"21043"	"Female"	"F"	"45-49 years"	"45-49"	16
	"2013"	"2013"	"Ascending Colon"	"21043"	"Female"	"F"	"50-54 years"	"50-54"	35
	"2013"	"2013"	"Ascending Colon"	"21043"	"Female"	"F"	"55-59 years"	"55-59"	46
	"2013"	"2013"	"Ascending Colon"	"21043"	"Female"	"F"	"60-64 years "	"60-64"	60
	"2013"	"2013"	"Ascending Colon"	"21043"	"Female"	"F"	"65-69 years"	"65-69"	66
