"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count
	"2005"	"2005"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"60-64 years "	"60-64"	198
	"2005"	"2005"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"65-69 years"	"65-69"	150
	"2005"	"2005"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"70-74 years"	"70-74"	121
	"2005"	"2005"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"75-79 years"	"75-79"	97
	"2005"	"2005"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"80-84 years"	"80-84"	79
	"2005"	"2005"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"85+ years"	"85+"	54
	"2005"	"2005"	"Tongue"	"20020"	"Female"	"F"	"45-49 years"	"45-49"	17
	"2005"	"2005"	"Tongue"	"20020"	"Female"	"F"	"60-64 years "	"60-64"	23
	"2005"	"2005"	"Tongue"	"20020"	"Female"	"F"	"65-69 years"	"65-69"	18
	"2005"	"2005"	"Tongue"	"20020"	"Female"	"F"	"70-74 years"	"70-74"	17
	"2005"	"2005"	"Tongue"	"20020"	"Female"	"F"	"75-79 years"	"75-79"	21
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"45-49 years"	"45-49"	31
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"50-54 years"	"50-54"	50
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"55-59 years"	"55-59"	68
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"60-64 years "	"60-64"	51
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"65-69 years"	"65-69"	35
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"70-74 years"	"70-74"	34
	"2005"	"2005"	"Tongue"	"20020"	"Male"	"M"	"75-79 years"	"75-79"	23
	"2005"	"2005"	"Salivary Gland"	"20030"	"Female"	"F"	"75-79 years"	"75-79"	16
	"2005"	"2005"	"Salivary Gland"	"20030"	"Male"	"M"	"80-84 years"	"80-84"	18
	"2005"	"2005"	"Salivary Gland"	"20030"	"Male"	"M"	"85+ years"	"85+"	18
	"2005"	"2005"	"Floor of Mouth"	"20040"	"Male"	"M"	"60-64 years "	"60-64"	23
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"75-79 years"	"75-79"	22
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"80-84 years"	"80-84"	16
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"85+ years"	"85+"	22
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"55-59 years"	"55-59"	26
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"60-64 years "	"60-64"	20
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"65-69 years"	"65-69"	23
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"70-74 years"	"70-74"	22
	"2005"	"2005"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"80-84 years"	"80-84"	20
	"2005"	"2005"	"Nasopharynx"	"20060"	"Male"	"M"	"45-49 years"	"45-49"	16
	"2005"	"2005"	"Nasopharynx"	"20060"	"Male"	"M"	"50-54 years"	"50-54"	18
	"2005"	"2005"	"Tonsil"	"20070"	"Male"	"M"	"45-49 years"	"45-49"	34
	"2005"	"2005"	"Tonsil"	"20070"	"Male"	"M"	"50-54 years"	"50-54"	46
	"2005"	"2005"	"Tonsil"	"20070"	"Male"	"M"	"55-59 years"	"55-59"	52
	"2005"	"2005"	"Tonsil"	"20070"	"Male"	"M"	"60-64 years "	"60-64"	39
	"2005"	"2005"	"Tonsil"	"20070"	"Male"	"M"	"65-69 years"	"65-69"	24
	"2005"	"2005"	"Oropharynx"	"20080"	"Male"	"M"	"60-64 years "	"60-64"	20
	"2005"	"2005"	"Hypopharynx"	"20090"	"Male"	"M"	"50-54 years"	"50-54"	16
	"2005"	"2005"	"Hypopharynx"	"20090"	"Male"	"M"	"65-69 years"	"65-69"	18
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"25-29 years"	"25-29"	29
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"30-34 years"	"30-34"	41
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"35-39 years"	"35-39"	93
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"40-44 years"	"40-44"	195
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"45-49 years"	"45-49"	378
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"50-54 years"	"50-54"	567
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"55-59 years"	"55-59"	737
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"60-64 years "	"60-64"	821
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"65-69 years"	"65-69"	991
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"70-74 years"	"70-74"	1045
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"75-79 years"	"75-79"	1356
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"80-84 years"	"80-84"	1376
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Female"	"F"	"85+ years"	"85+"	1541
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"25-29 years"	"25-29"	20
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"30-34 years"	"30-34"	50
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"35-39 years"	"35-39"	134
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"40-44 years"	"40-44"	257
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"45-49 years"	"45-49"	484
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"50-54 years"	"50-54"	829
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"55-59 years"	"55-59"	1101
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"60-64 years "	"60-64"	1171
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"65-69 years"	"65-69"	1262
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"70-74 years"	"70-74"	1312
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"75-79 years"	"75-79"	1501
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"80-84 years"	"80-84"	1161
	"2005"	"2005"	"Digestive System"	"21010-21130"	"Male"	"M"	"85+ years"	"85+"	870
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"50-54 years"	"50-54"	20
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"55-59 years"	"55-59"	20
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"60-64 years "	"60-64"	35
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"65-69 years"	"65-69"	32
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"70-74 years"	"70-74"	36
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"75-79 years"	"75-79"	57
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"80-84 years"	"80-84"	33
	"2005"	"2005"	"Esophagus"	"21010"	"Female"	"F"	"85+ years"	"85+"	48
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"40-44 years"	"40-44"	24
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"45-49 years"	"45-49"	39
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"50-54 years"	"50-54"	74
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"55-59 years"	"55-59"	96
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"60-64 years "	"60-64"	103
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"65-69 years"	"65-69"	95
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"70-74 years"	"70-74"	113
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"75-79 years"	"75-79"	105
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"80-84 years"	"80-84"	75
	"2005"	"2005"	"Esophagus"	"21010"	"Male"	"M"	"85+ years"	"85+"	53
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"40-44 years"	"40-44"	23
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"45-49 years"	"45-49"	43
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"50-54 years"	"50-54"	44
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"55-59 years"	"55-59"	55
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"60-64 years "	"60-64"	56
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"65-69 years"	"65-69"	83
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"70-74 years"	"70-74"	92
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"75-79 years"	"75-79"	116
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"80-84 years"	"80-84"	108
	"2005"	"2005"	"Stomach"	"21020"	"Female"	"F"	"85+ years"	"85+"	164
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"40-44 years"	"40-44"	31
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"45-49 years"	"45-49"	61
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"50-54 years"	"50-54"	80
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"55-59 years"	"55-59"	105
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"60-64 years "	"60-64"	122
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"65-69 years"	"65-69"	126
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"70-74 years"	"70-74"	154
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"75-79 years"	"75-79"	171
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"80-84 years"	"80-84"	126
	"2005"	"2005"	"Stomach"	"21020"	"Male"	"M"	"85+ years"	"85+"	114
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"45-49 years"	"45-49"	16
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"50-54 years"	"50-54"	22
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"55-59 years"	"55-59"	27
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"60-64 years "	"60-64"	23
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"65-69 years"	"65-69"	23
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"70-74 years"	"70-74"	23
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"75-79 years"	"75-79"	20
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"80-84 years"	"80-84"	24
	"2005"	"2005"	"Small Intestine"	"21030"	"Female"	"F"	"85+ years"	"85+"	20
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"50-54 years"	"50-54"	28
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"55-59 years"	"55-59"	33
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"60-64 years "	"60-64"	24
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"65-69 years"	"65-69"	25
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"70-74 years"	"70-74"	20
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"75-79 years"	"75-79"	25
	"2005"	"2005"	"Small Intestine"	"21030"	"Male"	"M"	"80-84 years"	"80-84"	19
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"25-29 years"	"25-29"	16
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"30-34 years"	"30-34"	22
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"35-39 years"	"35-39"	56
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"40-44 years"	"40-44"	102
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"45-49 years"	"45-49"	208
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"50-54 years"	"50-54"	325
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"55-59 years"	"55-59"	417
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"60-64 years "	"60-64"	430
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"65-69 years"	"65-69"	569
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"70-74 years"	"70-74"	593
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"75-79 years"	"75-79"	756
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"80-84 years"	"80-84"	821
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"85+ years"	"85+"	909
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"30-34 years"	"30-34"	24
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"35-39 years"	"35-39"	47
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"40-44 years"	"40-44"	126
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"45-49 years"	"45-49"	225
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"50-54 years"	"50-54"	360
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"55-59 years"	"55-59"	508
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"60-64 years "	"60-64"	573
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"65-69 years"	"65-69"	649
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"70-74 years"	"70-74"	655
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"75-79 years"	"75-79"	796
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"80-84 years"	"80-84"	640
	"2005"	"2005"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"85+ years"	"85+"	508
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"35-39 years"	"35-39"	44
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"40-44 years"	"40-44"	67
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"45-49 years"	"45-49"	131
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"50-54 years"	"50-54"	227
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"55-59 years"	"55-59"	278
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"60-64 years "	"60-64"	306
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"65-69 years"	"65-69"	435
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"70-74 years"	"70-74"	459
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"75-79 years"	"75-79"	596
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"80-84 years"	"80-84"	664
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"85+ years"	"85+"	750
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"30-34 years"	"30-34"	19
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"35-39 years"	"35-39"	30
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"40-44 years"	"40-44"	76
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"45-49 years"	"45-49"	132
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"50-54 years"	"50-54"	222
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"55-59 years"	"55-59"	346
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"60-64 years "	"60-64"	366
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"65-69 years"	"65-69"	451
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"70-74 years"	"70-74"	471
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"75-79 years"	"75-79"	593
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"80-84 years"	"80-84"	500
	"2005"	"2005"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"85+ years"	"85+"	391
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"45-49 years"	"45-49"	24
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"50-54 years"	"50-54"	43
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"55-59 years"	"55-59"	49
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"60-64 years "	"60-64"	73
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"65-69 years"	"65-69"	104
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"70-74 years"	"70-74"	117
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"75-79 years"	"75-79"	167
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"80-84 years"	"80-84"	174
	"2005"	"2005"	"Cecum"	"21041"	"Female"	"F"	"85+ years"	"85+"	187
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"45-49 years"	"45-49"	26
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"50-54 years"	"50-54"	31
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"55-59 years"	"55-59"	60
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"60-64 years "	"60-64"	74
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"65-69 years"	"65-69"	89
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"70-74 years"	"70-74"	98
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"75-79 years"	"75-79"	123
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"80-84 years"	"80-84"	106
	"2005"	"2005"	"Cecum"	"21041"	"Male"	"M"	"85+ years"	"85+"	78
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"50-54 years"	"50-54"	31
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"55-59 years"	"55-59"	40
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"60-64 years "	"60-64"	56
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"65-69 years"	"65-69"	85
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"70-74 years"	"70-74"	93
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"75-79 years"	"75-79"	106
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"80-84 years"	"80-84"	136
	"2005"	"2005"	"Ascending Colon"	"21043"	"Female"	"F"	"85+ years"	"85+"	158
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"50-54 years"	"50-54"	40
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"55-59 years"	"55-59"	52
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"60-64 years "	"60-64"	57
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"65-69 years"	"65-69"	78
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"70-74 years"	"70-74"	84
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"75-79 years"	"75-79"	108
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"80-84 years"	"80-84"	110
	"2005"	"2005"	"Ascending Colon"	"21043"	"Male"	"M"	"85+ years"	"85+"	85
	"2005"	"2005"	"Hepatic Flexure"	"21044"	"Female"	"F"	"65-69 years"	"65-69"	20
	"2005"	"2005"	"Hepatic Flexure"	"21044"	"Female"	"F"	"70-74 years"	"70-74"	17
	"2005"	"2005"	"Hepatic Flexure"	"21044"	"Female"	"F"	"75-79 years"	"75-79"	29
