"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"80-84 years"	"80-84"	75
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"85+ years"	"85+"	74
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"35-39 years"	"35-39"	31
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"40-44 years"	"40-44"	50
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"45-49 years"	"45-49"	116
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"50-54 years"	"50-54"	211
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"55-59 years"	"55-59"	232
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"60-64 years "	"60-64"	247
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"65-69 years"	"65-69"	216
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"70-74 years"	"70-74"	130
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"75-79 years"	"75-79"	109
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"80-84 years"	"80-84"	85
	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"85+ years"	"85+"	80
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"50-54 years"	"50-54"	33
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"55-59 years"	"55-59"	36
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"60-64 years "	"60-64"	34
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"65-69 years"	"65-69"	33
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"70-74 years"	"70-74"	21
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"75-79 years"	"75-79"	18
	"2010"	"2010"	"Tongue"	"20020"	"Female"	"F"	"80-84 years"	"80-84"	19
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"40-44 years"	"40-44"	18
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"45-49 years"	"45-49"	38
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"50-54 years"	"50-54"	55
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"55-59 years"	"55-59"	72
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"60-64 years "	"60-64"	94
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"65-69 years"	"65-69"	67
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"70-74 years"	"70-74"	26
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"75-79 years"	"75-79"	33
	"2010"	"2010"	"Tongue"	"20020"	"Male"	"M"	"80-84 years"	"80-84"	31
	"2010"	"2010"	"Salivary Gland"	"20030"	"Male"	"M"	"60-64 years "	"60-64"	16
	"2010"	"2010"	"Salivary Gland"	"20030"	"Male"	"M"	"65-69 years"	"65-69"	21
	"2010"	"2010"	"Salivary Gland"	"20030"	"Male"	"M"	"70-74 years"	"70-74"	21
	"2010"	"2010"	"Salivary Gland"	"20030"	"Male"	"M"	"75-79 years"	"75-79"	20
	"2010"	"2010"	"Salivary Gland"	"20030"	"Male"	"M"	"85+ years"	"85+"	20
	"2010"	"2010"	"Floor of Mouth"	"20040"	"Male"	"M"	"60-64 years "	"60-64"	16
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"55-59 years"	"55-59"	16
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"60-64 years "	"60-64"	20
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"65-69 years"	"65-69"	20
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"70-74 years"	"70-74"	19
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"75-79 years"	"75-79"	19
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"80-84 years"	"80-84"	18
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"85+ years"	"85+"	31
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"50-54 years"	"50-54"	21
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"55-59 years"	"55-59"	26
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"60-64 years "	"60-64"	23
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"65-69 years"	"65-69"	32
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"70-74 years"	"70-74"	25
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"75-79 years"	"75-79"	18
	"2010"	"2010"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"85+ years"	"85+"	16
	"2010"	"2010"	"Nasopharynx"	"20060"	"Male"	"M"	"50-54 years"	"50-54"	26
	"2010"	"2010"	"Tonsil"	"20070"	"Male"	"M"	"45-49 years"	"45-49"	32
	"2010"	"2010"	"Tonsil"	"20070"	"Male"	"M"	"50-54 years"	"50-54"	68
	"2010"	"2010"	"Tonsil"	"20070"	"Male"	"M"	"55-59 years"	"55-59"	56
	"2010"	"2010"	"Tonsil"	"20070"	"Male"	"M"	"60-64 years "	"60-64"	37
	"2010"	"2010"	"Tonsil"	"20070"	"Male"	"M"	"65-69 years"	"65-69"	25
	"2010"	"2010"	"Oropharynx"	"20080"	"Male"	"M"	"60-64 years "	"60-64"	17
	"2010"	"2010"	"Oropharynx"	"20080"	"Male"	"M"	"65-69 years"	"65-69"	19
	"2010"	"2010"	"Hypopharynx"	"20090"	"Male"	"M"	"55-59 years"	"55-59"	17
	"2010"	"2010"	"Hypopharynx"	"20090"	"Male"	"M"	"60-64 years "	"60-64"	19
	"2010"	"2010"	"Hypopharynx"	"20090"	"Male"	"M"	"65-69 years"	"65-69"	21
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"20-24 years"	"20-24"	21
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"25-29 years"	"25-29"	25
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"30-34 years"	"30-34"	49
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"35-39 years"	"35-39"	104
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"40-44 years"	"40-44"	207
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"45-49 years"	"45-49"	362
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"50-54 years"	"50-54"	607
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"55-59 years"	"55-59"	741
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"60-64 years "	"60-64"	885
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"65-69 years"	"65-69"	892
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"70-74 years"	"70-74"	1085
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"75-79 years"	"75-79"	1143
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"80-84 years"	"80-84"	1257
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Female"	"F"	"85+ years"	"85+"	1543
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"25-29 years"	"25-29"	35
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"30-34 years"	"30-34"	61
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"35-39 years"	"35-39"	109
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"40-44 years"	"40-44"	243
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"45-49 years"	"45-49"	485
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"50-54 years"	"50-54"	897
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"55-59 years"	"55-59"	1162
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"60-64 years "	"60-64"	1381
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"65-69 years"	"65-69"	1318
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"70-74 years"	"70-74"	1284
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"75-79 years"	"75-79"	1167
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"80-84 years"	"80-84"	1040
	"2010"	"2010"	"Digestive System"	"21010-21130"	"Male"	"M"	"85+ years"	"85+"	926
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"55-59 years"	"55-59"	25
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"60-64 years "	"60-64"	31
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"65-69 years"	"65-69"	33
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"70-74 years"	"70-74"	37
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"75-79 years"	"75-79"	35
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"80-84 years"	"80-84"	38
	"2010"	"2010"	"Esophagus"	"21010"	"Female"	"F"	"85+ years"	"85+"	49
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"45-49 years"	"45-49"	21
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"50-54 years"	"50-54"	60
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"55-59 years"	"55-59"	99
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"60-64 years "	"60-64"	113
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"65-69 years"	"65-69"	117
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"70-74 years"	"70-74"	102
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"75-79 years"	"75-79"	101
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"80-84 years"	"80-84"	69
	"2010"	"2010"	"Esophagus"	"21010"	"Male"	"M"	"85+ years"	"85+"	53
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"40-44 years"	"40-44"	24
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"45-49 years"	"45-49"	27
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"50-54 years"	"50-54"	41
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"55-59 years"	"55-59"	58
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"60-64 years "	"60-64"	75
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"65-69 years"	"65-69"	70
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"70-74 years"	"70-74"	105
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"75-79 years"	"75-79"	88
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"80-84 years"	"80-84"	110
	"2010"	"2010"	"Stomach"	"21020"	"Female"	"F"	"85+ years"	"85+"	133
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"40-44 years"	"40-44"	30
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"45-49 years"	"45-49"	56
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"50-54 years"	"50-54"	93
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"55-59 years"	"55-59"	117
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"60-64 years "	"60-64"	142
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"65-69 years"	"65-69"	153
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"70-74 years"	"70-74"	160
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"75-79 years"	"75-79"	123
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"80-84 years"	"80-84"	117
	"2010"	"2010"	"Stomach"	"21020"	"Male"	"M"	"85+ years"	"85+"	96
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"50-54 years"	"50-54"	22
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"55-59 years"	"55-59"	26
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"60-64 years "	"60-64"	32
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"65-69 years"	"65-69"	33
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"70-74 years"	"70-74"	31
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"75-79 years"	"75-79"	27
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"80-84 years"	"80-84"	27
	"2010"	"2010"	"Small Intestine"	"21030"	"Female"	"F"	"85+ years"	"85+"	16
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"45-49 years"	"45-49"	17
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"50-54 years"	"50-54"	25
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"55-59 years"	"55-59"	31
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"60-64 years "	"60-64"	42
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"65-69 years"	"65-69"	42
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"70-74 years"	"70-74"	30
	"2010"	"2010"	"Small Intestine"	"21030"	"Male"	"M"	"75-79 years"	"75-79"	24
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"25-29 years"	"25-29"	19
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"30-34 years"	"30-34"	32
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"35-39 years"	"35-39"	62
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"40-44 years"	"40-44"	139
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"45-49 years"	"45-49"	213
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"50-54 years"	"50-54"	368
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"55-59 years"	"55-59"	358
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"60-64 years "	"60-64"	413
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"65-69 years"	"65-69"	449
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"70-74 years"	"70-74"	511
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"75-79 years"	"75-79"	609
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"80-84 years"	"80-84"	706
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Female"	"F"	"85+ years"	"85+"	878
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"25-29 years"	"25-29"	22
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"30-34 years"	"30-34"	36
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"35-39 years"	"35-39"	58
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"40-44 years"	"40-44"	118
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"45-49 years"	"45-49"	233
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"50-54 years"	"50-54"	418
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"55-59 years"	"55-59"	462
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"60-64 years "	"60-64"	582
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"65-69 years"	"65-69"	564
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"70-74 years"	"70-74"	589
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"75-79 years"	"75-79"	551
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"80-84 years"	"80-84"	516
	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	"Male"	"M"	"85+ years"	"85+"	495
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"30-34 years"	"30-34"	18
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"35-39 years"	"35-39"	36
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"40-44 years"	"40-44"	83
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"45-49 years"	"45-49"	136
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"50-54 years"	"50-54"	233
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"55-59 years"	"55-59"	225
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"60-64 years "	"60-64"	291
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"65-69 years"	"65-69"	318
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"70-74 years"	"70-74"	403
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"75-79 years"	"75-79"	487
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"80-84 years"	"80-84"	586
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Female"	"F"	"85+ years"	"85+"	730
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"30-34 years"	"30-34"	22
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"35-39 years"	"35-39"	41
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"40-44 years"	"40-44"	69
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"45-49 years"	"45-49"	123
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"50-54 years"	"50-54"	252
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"55-59 years"	"55-59"	288
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"60-64 years "	"60-64"	370
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"65-69 years"	"65-69"	404
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"70-74 years"	"70-74"	421
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"75-79 years"	"75-79"	405
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"80-84 years"	"80-84"	388
	"2010"	"2010"	"Colon excluding Rectum"	"21041-21049"	"Male"	"M"	"85+ years"	"85+"	381
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"45-49 years"	"45-49"	16
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"50-54 years"	"50-54"	42
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"55-59 years"	"55-59"	44
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"60-64 years "	"60-64"	76
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"65-69 years"	"65-69"	81
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"70-74 years"	"70-74"	102
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"75-79 years"	"75-79"	126
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"80-84 years"	"80-84"	153
	"2010"	"2010"	"Cecum"	"21041"	"Female"	"F"	"85+ years"	"85+"	171
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"45-49 years"	"45-49"	20
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"50-54 years"	"50-54"	43
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"55-59 years"	"55-59"	51
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"60-64 years "	"60-64"	72
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"65-69 years"	"65-69"	66
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"70-74 years"	"70-74"	82
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"75-79 years"	"75-79"	85
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"80-84 years"	"80-84"	88
	"2010"	"2010"	"Cecum"	"21041"	"Male"	"M"	"85+ years"	"85+"	90
	"2010"	"2010"	"Appendix"	"21042"	"Female"	"F"	"50-54 years"	"50-54"	16
	"2010"	"2010"	"Appendix"	"21042"	"Female"	"F"	"55-59 years"	"55-59"	17
	"2010"	"2010"	"Appendix"	"21042"	"Female"	"F"	"65-69 years"	"65-69"	17
	"2010"	"2010"	"Ascending Colon"	"21043"	"Female"	"F"	"50-54 years"	"50-54"	40
	"2010"	"2010"	"Ascending Colon"	"21043"	"Female"	"F"	"55-59 years"	"55-59"	44
	"2010"	"2010"	"Ascending Colon"	"21043"	"Female"	"F"	"60-64 years "	"60-64"	53
	"2010"	"2010"	"Ascending Colon"	"21043"	"Female"	"F"	"65-69 years"	"65-69"	66
	"2010"	"2010"	"Ascending Colon"	"21043"	"Female"	"F"	"70-74 years"	"70-74"	100
