"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	Count
	"2008"	"2008"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"Male"	"M"	88
	"2008"	"2008"	"Larynx"	"22020"	"Female"	"F"	206
	"2008"	"2008"	"Larynx"	"22020"	"Male"	"M"	691
	"2008"	"2008"	"Lung and Bronchus"	"22030"	"Female"	"F"	6817
	"2008"	"2008"	"Lung and Bronchus"	"22030"	"Male"	"M"	6933
	"2008"	"2008"	"Trachea, Mediastinum and Other Respiratory Organs"	"22060"	"Male"	"M"	34
	"2008"	"2008"	"Bones and Joints"	"23000"	"Female"	"F"	94
	"2008"	"2008"	"Bones and Joints"	"23000"	"Male"	"M"	99
	"2008"	"2008"	"Soft Tissue including Heart"	"24000"	"Female"	"F"	319
	"2008"	"2008"	"Soft Tissue including Heart"	"24000"	"Male"	"M"	414
	"2008"	"2008"	"Skin excluding Basal and Squamous"	"25010-25020"	"Female"	"F"	1700
	"2008"	"2008"	"Skin excluding Basal and Squamous"	"25010-25020"	"Male"	"M"	2221
	"2008"	"2008"	"Melanoma of the Skin"	"25010"	"Female"	"F"	1540
	"2008"	"2008"	"Melanoma of the Skin"	"25010"	"Male"	"M"	2027
	"2008"	"2008"	"Other Non-Epithelial Skin"	"25020"	"Female"	"F"	160
	"2008"	"2008"	"Other Non-Epithelial Skin"	"25020"	"Male"	"M"	194
	"2008"	"2008"	"Male and Female Breast"	"26000"	"Female"	"F"	14821
	"2008"	"2008"	"Male and Female Breast"	"26000"	"Male"	"M"	121
	"2008"	"2008"	"Female Breast"	"26000-Female"	"Female"	"F"	14821
	"2008"	"2008"	"Female Breast"	"26000-Female"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Male Breast"	"26000-Male"	"Female"	"F"	Not Applicable
	"2008"	"2008"	"Male Breast"	"26000-Male"	"Male"	"M"	121
	"2008"	"2008"	"Female Genital System"	"27010-27070"	"Female"	"F"	6585
	"2008"	"2008"	"Female Genital System"	"27010-27070"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Cervix Uteri"	"27010"	"Female"	"F"	902
	"2008"	"2008"	"Cervix Uteri"	"27010"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Corpus Uteri"	"27020"	"Female"	"F"	3605
	"2008"	"2008"	"Corpus Uteri"	"27020"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Uterus, NOS"	"27030"	"Female"	"F"	117
	"2008"	"2008"	"Uterus, NOS"	"27030"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Ovary"	"27040"	"Female"	"F"	1547
	"2008"	"2008"	"Ovary"	"27040"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Vagina"	"27050"	"Female"	"F"	63
	"2008"	"2008"	"Vagina"	"27050"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Vulva"	"27060"	"Female"	"F"	247
	"2008"	"2008"	"Vulva"	"27060"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Other Female Genital Organs"	"27070"	"Female"	"F"	104
	"2008"	"2008"	"Other Female Genital Organs"	"27070"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Male Genital System"	"28010-28040"	"Female"	"F"	Not Applicable
	"2008"	"2008"	"Male Genital System"	"28010-28040"	"Male"	"M"	16843
	"2008"	"2008"	"Prostate"	"28010"	"Female"	"F"	Not Applicable
	"2008"	"2008"	"Prostate"	"28010"	"Male"	"M"	16154
	"2008"	"2008"	"Testis"	"28020"	"Female"	"F"	Not Applicable
	"2008"	"2008"	"Testis"	"28020"	"Male"	"M"	559
	"2008"	"2008"	"Penis"	"28030"	"Female"	"F"	Not Applicable
	"2008"	"2008"	"Penis"	"28030"	"Male"	"M"	107
	"2008"	"2008"	"Other Male Genital Organs"	"28040"	"Female"	"F"	Not Applicable
	"2008"	"2008"	"Other Male Genital Organs"	"28040"	"Male"	"M"	23
	"2008"	"2008"	"Urinary System"	"29010-29040"	"Female"	"F"	2674
	"2008"	"2008"	"Urinary System"	"29010-29040"	"Male"	"M"	6201
	"2008"	"2008"	"Urinary Bladder, invasive and in situ"	"29010"	"Female"	"F"	1294
	"2008"	"2008"	"Urinary Bladder, invasive and in situ"	"29010"	"Male"	"M"	3865
	"2008"	"2008"	"Kidney and Renal Pelvis"	"29020"	"Female"	"F"	1287
	"2008"	"2008"	"Kidney and Renal Pelvis"	"29020"	"Male"	"M"	2132
	"2008"	"2008"	"Ureter"	"29030"	"Female"	"F"	53
	"2008"	"2008"	"Ureter"	"29030"	"Male"	"M"	69
	"2008"	"2008"	"Other Urinary Organs"	"29040"	"Female"	"F"	40
	"2008"	"2008"	"Other Urinary Organs"	"29040"	"Male"	"M"	135
	"2008"	"2008"	"Eye and Orbit"	"30000"	"Female"	"F"	103
	"2008"	"2008"	"Eye and Orbit"	"30000"	"Male"	"M"	108
	"2008"	"2008"	"Brain and Other Nervous System"	"31010-31040"	"Female"	"F"	622
	"2008"	"2008"	"Brain and Other Nervous System"	"31010-31040"	"Male"	"M"	742
	"2008"	"2008"	"Brain"	"31010"	"Female"	"F"	560
	"2008"	"2008"	"Brain"	"31010"	"Male"	"M"	699
	"2008"	"2008"	"Cranial Nerves Other Nervous System"	"31040"	"Female"	"F"	62
	"2008"	"2008"	"Cranial Nerves Other Nervous System"	"31040"	"Male"	"M"	43
	"2008"	"2008"	"Endocrine System"	"32010-32020"	"Female"	"F"	2739
	"2008"	"2008"	"Endocrine System"	"32010-32020"	"Male"	"M"	869
	"2008"	"2008"	"Thyroid"	"32010"	"Female"	"F"	2629
	"2008"	"2008"	"Thyroid"	"32010"	"Male"	"M"	773
	"2008"	"2008"	"Other Endocrine including Thymus"	"32020"	"Female"	"F"	110
	"2008"	"2008"	"Other Endocrine including Thymus"	"32020"	"Male"	"M"	96
	"2008"	"2008"	"Lymphomas"	"33011-33042"	"Female"	"F"	2443
	"2008"	"2008"	"Lymphomas"	"33011-33042"	"Male"	"M"	2832
	"2008"	"2008"	"Hodgkin Lymphoma"	"33011-33012"	"Female"	"F"	304
	"2008"	"2008"	"Hodgkin Lymphoma"	"33011-33012"	"Male"	"M"	363
	"2008"	"2008"	"Hodgkin - Nodal"	"33011"	"Female"	"F"	283
	"2008"	"2008"	"Hodgkin - Nodal"	"33011"	"Male"	"M"	343
	"2008"	"2008"	"Hodgkin - Extranodal"	"33012"	"Female"	"F"	21
	"2008"	"2008"	"Hodgkin - Extranodal"	"33012"	"Male"	"M"	20
	"2008"	"2008"	"Non-Hodgkin Lymphoma"	"33041-33042"	"Female"	"F"	2139
	"2008"	"2008"	"Non-Hodgkin Lymphoma"	"33041-33042"	"Male"	"M"	2469
	"2008"	"2008"	"NHL - Nodal"	"33041"	"Female"	"F"	1386
	"2008"	"2008"	"NHL - Nodal"	"33041"	"Male"	"M"	1656
	"2008"	"2008"	"NHL - Extranodal"	"33042"	"Female"	"F"	753
	"2008"	"2008"	"NHL - Extranodal"	"33042"	"Male"	"M"	813
	"2008"	"2008"	"Myeloma"	"34000"	"Female"	"F"	746
	"2008"	"2008"	"Myeloma"	"34000"	"Male"	"M"	829
	"2008"	"2008"	"Leukemias"	"35011-35043"	"Female"	"F"	1300
	"2008"	"2008"	"Leukemias"	"35011-35043"	"Male"	"M"	1651
	"2008"	"2008"	"Acute Lymphocytic Leukemia"	"35011"	"Female"	"F"	147
	"2008"	"2008"	"Acute Lymphocytic Leukemia"	"35011"	"Male"	"M"	179
	"2008"	"2008"	"Chronic Lymphocytic Leukemia"	"35012"	"Female"	"F"	497
	"2008"	"2008"	"Chronic Lymphocytic Leukemia"	"35012"	"Male"	"M"	726
	"2008"	"2008"	"Acute Myeloid Leukemia"	"35021"	"Female"	"F"	340
	"2008"	"2008"	"Acute Myeloid Leukemia"	"35021"	"Male"	"M"	401
	"2008"	"2008"	"Chronic Myeloid Leukemia"	"35022"	"Female"	"F"	173
	"2008"	"2008"	"Chronic Myeloid Leukemia"	"35022"	"Male"	"M"	181
	"2008"	"2008"	"Other Leukemias"	"35041-35043"	"Female"	"F"	143
	"2008"	"2008"	"Other Leukemias"	"35041-35043"	"Male"	"M"	164
	"2008"	"2008"	"Other Lymphocytic Leukemia"	"35013"	"Female"	"F"	23
	"2008"	"2008"	"Other Lymphocytic Leukemia"	"35013"	"Male"	"M"	68
	"2008"	"2008"	"Acute Monocytic Leukemia"	"35031"	"Female"	"F"	26
	"2008"	"2008"	"Acute Monocytic Leukemia"	"35031"	"Male"	"M"	19
	"2008"	"2008"	"Other Acute Leukemia"	"35041"	"Female"	"F"	32
	"2008"	"2008"	"Other Acute Leukemia"	"35041"	"Male"	"M"	27
	"2008"	"2008"	"Aleukemic, Subleukemic and NOS"	"35043"	"Female"	"F"	44
	"2008"	"2008"	"Aleukemic, Subleukemic and NOS"	"35043"	"Male"	"M"	40
	"2008"	"2008"	"Other Myeloid/Monocytic Leukemia"	"35023"	"Female"	"F"	18
	"2008"	"2008"	"Mesothelioma"	"36010"	"Female"	"F"	42
	"2008"	"2008"	"Mesothelioma"	"36010"	"Male"	"M"	169
	"2008"	"2008"	"Kaposi Sarcoma"	"36020"	"Female"	"F"	27
	"2008"	"2008"	"Kaposi Sarcoma"	"36020"	"Male"	"M"	131
	"2008"	"2008"	"Miscellaneous"	"37000"	"Female"	"F"	2218
	"2008"	"2008"	"Miscellaneous"	"37000"	"Male"	"M"	2161
	"2008"	"2008"	"Male and Female Breast, In Situ"	"Breast-InSitu"	"Female"	"F"	4880
	"2008"	"2008"	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Female"	"F"	4880
	"2008"	"2008"	"Female Breast, In Situ"	"Breast-InSitu-Female"	"Male"	"M"	Not Applicable
	"2008"	"2008"	"Male Breast, In Situ"	"Breast-InSitu-Male"	"Female"	"F"	Not Applicable
"---"
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2015 Incidence"
"Query Parameters:"
"States and Puerto Rico: New York (36)"
"Year: 2008"
"Group By: Year; Cancer Sites; Sex"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Standard Population: 2000 U.S. Std. Million"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cancer-v2015.html for more information."
"---"
"Query Date: Sep 2, 2019 6:00:46 PM"
"---"
"Suggested Citation: United States Cancer Statistics: 1999 - 2015 Incidence, WONDER Online Database. United States Department of"
"Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2018. Accessed at"
"http://wonder.cdc.gov/cancer-v2015.html on Sep 2, 2019 6:00:46 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Count are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data for in situ breast cancers are listed separately and are not included in the ""All Invasive Cancer Sites Combined"" or"
"""Male and Female Breast"" cancer categories."
"---"
Caveats:
"1. 'Suppressed' is displayed for data values when they must not be provided in order to protect personal privacy. Data is"
"suppressed if fewer than 16 cases are reported in any one line of the results table. Data for the ""Asian / Pacific Islander"","
"""American Indian or Alaska Native"", and the ""Other Races Combined"" race categories are suppressed at the Metropolitan"
"Statistical Area level for populations less than 50,000 persons. Data are suppressed at the state level for certain race and"
"ethnicity groups: 1) American Indian or Alaska Native data are suppressed at the state level for Delaware, Illinois, Kansas,"
"Kentucky, New Jersey, and New York; 2) Asian or Pacific Islander data are suppressed at the state level for Delaware, Kansas,"
"and Kentucky; 3) Hispanic data are supressed at the state level for Delaware, Kentucky, and Massachusetts. More information:"
"http://wonder.cdc.gov/wonder/help/cancer-v2015.html#Confidentiality."
"2. 'Not Applicable' is displayed for all data values when sex-specific cancers are combined with the wrong sex. More"
"information: http://wonder.cdc.gov/wonder/help/cancer-v2015.html#Genital Cancers List."
"3. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate"
"values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be"
"misleading."
"4. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data"
"shown for the United States are diagnoses and populations from included registries only."
"5. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for"
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated January 27, 2003, which define"
"standard groupings of primary cancer sites."
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and"
"Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for"
"these states, nor are these counts included in the summary populations for the affected division, regions or national"
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005."
